donorKey,donationkey,equipmentEnum,qty,datecreated,dataSource,stateprovince
cf76d0e1-1070-4ba6-8cf5-e9eff4040dbb,aa3ffeec-929f-4af2-aa9f-7362451ca5b3,face_shield,32,2021-05-06 03:04:23.78 UTC,Guppe Intake,CA
8d53bec3-cf1c-4c69-9cec-00b9ce29cdf2,1fbd2065-ebe7-4975-9358-0cc2c81c99cc,surgical_mask,800,2020-05-19 00:00:00 UTC,Guppe Intake,CA
d0c56351-7dd8-400b-91d0-ddf3bbec2632,9c8643a6-42a2-4b55-a39a-fc38e386e653,surgical_mask,100,2020-05-01 07:18:40.853 UTC,Guppe Intake,CA
42d8c139-6a41-4a91-9e4c-4c1d25e214d1,f750017f-17a5-4e44-8403-0f6da0f8ea9d,nitrile_gloves,200,2020-04-28 23:57:34.292 UTC,Guppe Intake,CA
42d8c139-6a41-4a91-9e4c-4c1d25e214d1,f750017f-17a5-4e44-8403-0f6da0f8ea9d,n95,5,2020-04-28 23:57:34.292 UTC,Guppe Intake,CA
09362f2b-f98b-4b35-a396-edbafed9f748,96691a99-9ecd-4394-9169-cd1b8270855f,surgical_mask,150,2020-04-21 23:37:31.623 UTC,Guppe Intake,CA
7deb838b-b187-489f-b227-852d564edb6e,65832afc-364e-4aa6-ab75-802ff914f710,face_shield,2000,2020-04-19 17:09:00 UTC,Donations Backlog Merged,CA
b2967338-ba26-4b08-9408-9469392de48a,0110d584-96dc-4c6c-a38c-cd0f83758efb,face_shield,200,2020-04-13 18:58:00 UTC,Donations Backlog Merged,CA
a8e03dc8-2850-4270-a469-a9d7ca5d99fa,741c443a-2cee-4c80-88f0-35e933e3ee50,gown,1,2020-05-04 03:58:40.602 UTC,Guppe Intake,CA
a8e03dc8-2850-4270-a469-a9d7ca5d99fa,741c443a-2cee-4c80-88f0-35e933e3ee50,surgical_mask,50,2020-05-04 03:58:40.602 UTC,Guppe Intake,CA
a8e03dc8-2850-4270-a469-a9d7ca5d99fa,741c443a-2cee-4c80-88f0-35e933e3ee50,safety_glasses,1,2020-05-04 03:58:40.602 UTC,Guppe Intake,CA
639eec08-5e83-4764-aef6-3a64b3ce6941,783589bf-9754-45cc-8f5a-839295755e8c,face_shield,35,2020-04-29 23:10:11.073 UTC,Guppe Intake,CA
97458436-b4e5-44c2-8e71-b059045a0c78,d469e8bf-7fb5-4241-920f-10496a8ad5a6,face_shield,130,2020-04-29 09:34:07.916 UTC,Guppe Intake,CA
ab5a5eba-8557-4e91-a8df-49637a313bc4,e49b42a1-0391-4ab9-81db-4b38c2437a60,gown,120,2020-12-11 22:00:31.287 UTC,Guppe Intake,CA
ab5a5eba-8557-4e91-a8df-49637a313bc4,e49b42a1-0391-4ab9-81db-4b38c2437a60,face_shield,80,2020-12-11 22:00:31.287 UTC,Guppe Intake,CA
ab5a5eba-8557-4e91-a8df-49637a313bc4,e49b42a1-0391-4ab9-81db-4b38c2437a60,surgical_mask,1000,2020-12-11 22:00:31.287 UTC,Guppe Intake,CA
267b6405-e0c1-4bdc-966a-6123ecdec461,267f323a-7511-48c9-8043-c89a29c5e996,disinfecting_wipes,10,2020-06-17 17:15:51.479 UTC,Guppe Intake,CA
72588102-3786-4bc6-be24-e3b22cd2c51b,2da1f95d-51e7-4e48-a751-832623e1f3ab,face_shield,200,2020-04-16 00:19:00 UTC,Donations Backlog Merged,CA
1cce9431-fd39-4b0e-8e83-d37447a1ebf0,0f3675db-97ba-43b6-8dff-adcf93b9e513,cloth_mask,10,2020-07-02 17:49:35.239 UTC,Guppe Intake,CA
e76dd510-9c85-464a-9af6-1eb6f307734b,34866e89-8e59-4d50-afd9-745213e4bf87,surgical_mask,90000,2020-10-21 18:59:28.664 UTC,Guppe Intake,CA
fb4ac72f-accd-41b2-b437-5ae56bcaec05,04dd138b-634a-4b5d-86db-0ff3954fdf93,cloth_mask,100,2020-04-30 18:16:20.846 UTC,Guppe Intake,CA
7d020704-d1c7-4b9c-bdaf-ca074d7a8170,fe02cc51-31f6-4009-83c9-ddab03a09471,surgical_mask,0,2020-07-13 00:00:00 UTC,Guppe Intake,CA
9eb1e97e-a3d3-4a60-bfa5-e50aacdfa607,591de863-55a0-4f80-b52f-5446cab66567,cloth_mask,2000,2020-04-28 02:27:12.549 UTC,Guppe Intake,CA
151f3698-9e46-408e-ac87-24da08b3e051,715e91ad-5f81-403b-a1a0-efaa7fe0dd97,surgical_mask,0,2020-12-23 19:53:53.606 UTC,Guppe Intake,CA
151f3698-9e46-408e-ac87-24da08b3e051,715e91ad-5f81-403b-a1a0-efaa7fe0dd97,kn95,579000,2020-12-23 19:53:53.606 UTC,Guppe Intake,CA
d1f78c48-46ba-49d5-81ea-0d240da24c2a,f26d7168-e570-422c-9d40-6e1fc6dc1a2d,safety_goggles,500,2020-04-28 17:35:07.21 UTC,Guppe Intake,CA
d84d17f2-220f-4af4-a7d0-04ff42b137a6,9c00713e-b561-44ac-ae3f-4a92b56b9406,surgical_mask,0,2020-05-29 00:00:00 UTC,Guppe Intake,CA
72588102-3786-4bc6-be24-e3b22cd2c51b,cb533810-6ce2-4948-82d5-a95c398eabb5,face_shield,200,2020-04-16 19:07:00 UTC,Donations Backlog Merged,CA
b86aef9c-48ca-4a0b-b5a6-6f9e80d4b902,ef3dab3c-bc00-4228-a9a0-ab0335cf187b,face_shield,100,2020-05-17 20:26:33.208 UTC,Guppe Intake,CA
7d3264ec-338b-4f18-a528-035467e69253,4e1c8f5a-0131-40ac-8b46-2192012b3c46,kn95,77800,2020-12-24 00:26:51.778 UTC,Guppe Intake,CA
35339809-a733-405e-ad98-78e0415f8ea7,9ea18eda-fd5f-425a-9202-5d80ec0be94f,surgical_mask,100000,2020-12-03 02:31:24.014 UTC,Guppe Intake,CA
35339809-a733-405e-ad98-78e0415f8ea7,9ea18eda-fd5f-425a-9202-5d80ec0be94f,kn95,30000,2020-12-03 02:31:24.014 UTC,Guppe Intake,CA
35339809-a733-405e-ad98-78e0415f8ea7,9ea18eda-fd5f-425a-9202-5d80ec0be94f,gown,2987,2020-12-03 02:31:24.014 UTC,Guppe Intake,CA
55ad0a6f-da66-49f0-aa09-afd456c909cf,ccb43485-9d88-4097-841a-dabc290d8b84,face_shield,50,2020-05-04 19:36:18.148 UTC,Guppe Intake,CA
378e730b-96e8-4c9b-9539-be3f2b1b54e0,033e121d-cb90-4b41-9a1b-08a0a4592dbd,face_shield,100,2020-04-11 21:04:00 UTC,Donations Backlog Merged,CA
1cb63660-3795-4877-9432-eda8c80f03aa,92c790ae-7047-40c0-87e4-b443941cfa35,face_shield,350,2020-04-28 22:02:40.316 UTC,Guppe Intake,CA
80484b88-3256-44ab-b45f-54c8e91de23d,f509b19b-68f7-46e1-9a15-5b98a5b09ec2,face_shield,60,2020-05-04 18:37:51.746 UTC,Guppe Intake,CA
afc4739d-518f-48ae-a2b6-fc28368701fe,bd3a715d-763e-48d4-9c6c-c120880cf382,face_shield,10000,2020-04-25 01:06:45.63 UTC,Guppe Intake,CA
74df9a48-064b-4b83-86db-6d061ad063a9,4d47a7b2-6ccf-4277-b843-4e510bd36989,surgical_mask,0,2020-07-13 00:00:00 UTC,Guppe Intake,CA
380aff93-4a9a-43e7-858f-b369ba1143f0,68be2ddc-612f-4861-8f91-fc6aba25a90e,n95,0,2020-05-31 00:00:00 UTC,Guppe Intake,CA
ed61b7a4-40c1-4752-bf90-7846600a18ea,1e15fca9-fe27-4db9-bbbd-ae5a31dc62fd,face_shield,100,2020-04-17 13:16:00 UTC,Donations Backlog Merged,CA
0bfb897b-eb64-45e5-b3b0-869c970844da,3b9f1b98-a75d-4c5d-b201-f20d303a731a,nitrile_gloves,100,2020-05-22 21:21:06.677 UTC,Guppe Intake,CA
3d589e6e-ab2d-4909-8c4e-eab6f79d2b9d,71b33c0c-aa49-41f2-90c6-3e2cf16c4d13,surgical_mask,22000,2021-01-19 23:43:33.099 UTC,Guppe Intake,CA
f1f3f4b5-c939-426d-b4f2-52773ea1dcc5,65ea5f43-7a1f-45e9-96eb-f3ee5024a849,surgical_mask,30,2020-05-14 15:49:14.878 UTC,Guppe Intake,CA
c879d51c-4e0b-48cb-8ae4-b96c8fbf139c,30f47d3b-fcb8-406a-a8c6-7ce73c1189fe,n95,2000,2020-04-21 02:53:42.85 UTC,Guppe Intake,CA
c879d51c-4e0b-48cb-8ae4-b96c8fbf139c,30f47d3b-fcb8-406a-a8c6-7ce73c1189fe,safety_goggles,150,2020-04-21 02:53:42.85 UTC,Guppe Intake,CA
c879d51c-4e0b-48cb-8ae4-b96c8fbf139c,30f47d3b-fcb8-406a-a8c6-7ce73c1189fe,coveralls,50,2020-04-21 02:53:42.85 UTC,Guppe Intake,CA
66dda969-ccf3-4eec-a903-6b605f44cbdd,876372ab-091c-4ab7-89ac-fbff48d3240d,sanitizer,3,2020-05-17 15:11:38.682 UTC,Guppe Intake,CA
66dda969-ccf3-4eec-a903-6b605f44cbdd,876372ab-091c-4ab7-89ac-fbff48d3240d,surgical_mask,400,2020-05-17 15:11:38.682 UTC,Guppe Intake,CA
cd42e95b-cdc1-4a6c-b8f0-4d4033ad2aa9,bc4603d1-5b20-41b4-9e3a-27fa4966e69c,cloth_mask,300000,2021-01-14 23:22:45.961 UTC,Guppe Intake,CA
1ce09da5-30eb-4519-9620-111287219cd8,ead05513-cbe9-48f8-bf6a-59071bae9ff2,2_way_radio,300000,2020-04-22 18:38:58.394 UTC,Guppe Intake,CA
1ce09da5-30eb-4519-9620-111287219cd8,ead05513-cbe9-48f8-bf6a-59071bae9ff2,cloth_mask,2000000,2020-04-22 18:38:58.394 UTC,Guppe Intake,CA
1ce09da5-30eb-4519-9620-111287219cd8,ead05513-cbe9-48f8-bf6a-59071bae9ff2,disinfecting_wipes,100000,2020-04-22 18:38:58.394 UTC,Guppe Intake,CA
1ce09da5-30eb-4519-9620-111287219cd8,ead05513-cbe9-48f8-bf6a-59071bae9ff2,nitrile_gloves,350000,2020-04-22 18:38:58.394 UTC,Guppe Intake,CA
1ce09da5-30eb-4519-9620-111287219cd8,ead05513-cbe9-48f8-bf6a-59071bae9ff2,surgical_mask,1000000,2020-04-22 18:38:58.394 UTC,Guppe Intake,CA
1ce09da5-30eb-4519-9620-111287219cd8,ead05513-cbe9-48f8-bf6a-59071bae9ff2,sanitizer,1000000,2020-04-22 18:38:58.394 UTC,Guppe Intake,CA
f32b1844-06ff-480e-98b4-03be5b04d208,0ececf3e-13f0-466b-b47b-dd10e0f3b760,face_shield,30,2020-04-13 15:51:00 UTC,Donations Backlog Merged,CA
d80b1bc8-c139-4cd3-84fe-4c6e5768c737,864120d8-db5d-4e23-8ddf-3527415d4392,cloth_mask,3000,2020-04-30 20:09:23.576 UTC,Guppe Intake,CA
fd737856-1536-4aae-b5ec-008c634ba8dd,397cffba-9425-43b6-a4fb-b800e48d686b,face_shield,60,2020-04-10 20:40:00 UTC,Donations Backlog Merged,CA
5f542d02-47ca-4a0d-96a2-12604f7f538b,1582cc17-ab50-4134-9919-d37c0875e6de,face_shield,625,2020-04-29 17:11:55.147 UTC,Guppe Intake,CA
6d03d8f9-80f3-44b3-8075-5ca4e2e881f8,a6265b54-3407-4090-b8d1-e1c2d7534351,surgical_mask,50000,2020-05-23 06:05:23.163 UTC,Guppe Intake,CA
9d1e1bd8-4373-4e54-b6c2-c8fc35e3969c,46213e44-1790-4ab0-8bcc-5ef2b75e4c28,face_shield,70,2020-04-21 20:27:24.055 UTC,Guppe Intake,CA
8c73a189-d5af-4873-8a18-882c52820ec1,eaf1cf64-a91a-4687-8972-adc9fc2be5a3,surgical_mask,400,2020-04-27 19:21:48.78 UTC,Guppe Intake,CA
8c73a189-d5af-4873-8a18-882c52820ec1,eaf1cf64-a91a-4687-8972-adc9fc2be5a3,n95,260,2020-04-27 19:21:48.78 UTC,Guppe Intake,CA
9bbd7481-72e7-4f45-b145-e692a88f4e5a,6f4c4cc6-4f89-4816-89e2-4cf9e589a9ab,kn95,1000,2021-01-10 03:51:39.292 UTC,Guppe Intake,CA
9bbd7481-72e7-4f45-b145-e692a88f4e5a,6f4c4cc6-4f89-4816-89e2-4cf9e589a9ab,surgical_mask,8000,2021-01-10 03:51:39.292 UTC,Guppe Intake,CA
8c6925a7-c25a-4c52-be17-a26589df8b58,7b44f0e2-9177-4f9f-a562-711d656d2c5c,n95,300,2020-04-27 13:54:02.759 UTC,Guppe Intake,CA
0667ac12-9099-46be-9f67-3b78972ad554,1cc3036e-f3e4-4356-8412-350e41d8f99d,face_shield,30,2020-04-21 16:45:45.569 UTC,Guppe Intake,CA
429f03bd-f448-4be4-a549-ca46b8bb9fa7,96e25395-0a16-426b-a340-9f6efc755b66,kn95,150000,2021-01-07 10:17:37.511 UTC,Guppe Intake,CA
e85f6504-6b2b-44b4-be1a-5d0660210ff0,e1a1a1f4-7a09-4e96-8a4c-b2af51018d96,face_shield,30,2020-04-16 16:01:00 UTC,Donations Backlog Merged,CA
df0be0a1-07e9-4056-9f06-0a86894a2cc7,6a273d30-bde7-4471-ba8b-a45b3c674278,n95,50000,2020-04-28 16:25:58.424 UTC,Guppe Intake,CA
9d446da1-f0e7-42ba-b961-f237a4c14033,6dd4db03-6350-41c7-a9e9-b98844ccbf5f,surgical_mask,400000,2020-08-29 20:10:37.715 UTC,Guppe Intake,CA
ffb04b07-ce29-4939-83b8-13a173ffe229,669007de-d079-4b9f-93f4-b3653938372b,surgical_mask,1000,2020-04-23 23:17:08.302 UTC,Guppe Intake,CA
dabe42fd-e51e-40bc-a6b2-f34c57d77a1f,b22ed4fb-0313-4674-911d-204d26574a73,face_shield,1000,2020-04-14 01:46:00 UTC,Donations Backlog Merged,CA
40beed4e-30e9-4981-a185-6a921df4143b,6d35b9aa-d923-46d9-aae3-8c4f12065ce5,surgical_mask,10000,2020-06-27 18:44:48.581 UTC,Guppe Intake,CA
85959a07-8e5c-446f-9ad9-6fb2e69d2f3e,5bd1c86e-8056-456c-afbf-f4616299059f,face_shield,600,2020-05-14 14:31:11.566 UTC,Guppe Intake,CA
7c63c1ab-dab7-4058-b53c-a7b4bfd56f3d,6f8622ce-1187-4775-9814-2b694111e5b8,n95,1000,2020-05-21 22:05:55.69 UTC,Guppe Intake,CA
7c63c1ab-dab7-4058-b53c-a7b4bfd56f3d,6f8622ce-1187-4775-9814-2b694111e5b8,surgical_mask,1000,2020-05-21 22:05:55.69 UTC,Guppe Intake,CA
532e3edd-4478-420c-8a20-5f6ee7988306,062f31a9-2ac8-40e9-a7a5-9f6ce8a5d7d0,safety_goggles,4270,2020-05-02 00:33:16.543 UTC,Guppe Intake,CA
532e3edd-4478-420c-8a20-5f6ee7988306,062f31a9-2ac8-40e9-a7a5-9f6ce8a5d7d0,safety_glasses,2685,2020-05-02 00:33:16.543 UTC,Guppe Intake,CA
9494c4aa-6262-42c4-b40d-7b3f0fe90660,7fbaa51f-1d93-4ee5-ab5e-a913e5b008c5,cloth_mask,2000,2020-05-05 18:18:48.258 UTC,Guppe Intake,CA
1cb5c905-a9c1-4e5b-becc-2961d6814eb8,c229a292-6108-4b4f-8d08-889a73507eef,n95,400,2020-04-26 15:48:32.601 UTC,Guppe Intake,CA
1cb5c905-a9c1-4e5b-becc-2961d6814eb8,c229a292-6108-4b4f-8d08-889a73507eef,face_shield,180,2020-04-26 15:48:32.601 UTC,Guppe Intake,CA
1cb5c905-a9c1-4e5b-becc-2961d6814eb8,c229a292-6108-4b4f-8d08-889a73507eef,surgical_mask,150,2020-04-26 15:48:32.601 UTC,Guppe Intake,CA
06f64454-88b7-449b-a2e3-ab70104a6c57,97af7c97-d977-4cc1-947d-c9f6ab9dc04f,n95,0,2020-05-29 00:00:00 UTC,Guppe Intake,CA
6982bfed-72c8-4b9f-867a-2b9f10ee0fb6,43f4d2cd-dcb6-4c8a-9679-537313e525d7,n95,300,2020-04-22 23:20:57.206 UTC,Guppe Intake,CA
6982bfed-72c8-4b9f-867a-2b9f10ee0fb6,43f4d2cd-dcb6-4c8a-9679-537313e525d7,surgical_mask,300,2020-04-22 23:20:57.206 UTC,Guppe Intake,CA
794712d1-f4a1-48b1-b60e-e210d7425799,457dd9eb-26c3-4071-a6a7-df67a6f6c7a5,nitrile_gloves,1000,2020-05-25 19:05:33.242 UTC,Guppe Intake,CA
794712d1-f4a1-48b1-b60e-e210d7425799,457dd9eb-26c3-4071-a6a7-df67a6f6c7a5,surgical_mask,100,2020-05-25 19:05:33.242 UTC,Guppe Intake,CA
794712d1-f4a1-48b1-b60e-e210d7425799,457dd9eb-26c3-4071-a6a7-df67a6f6c7a5,safety_goggles,15,2020-05-25 19:05:33.242 UTC,Guppe Intake,CA
794712d1-f4a1-48b1-b60e-e210d7425799,457dd9eb-26c3-4071-a6a7-df67a6f6c7a5,n95,150,2020-05-25 19:05:33.242 UTC,Guppe Intake,CA
794712d1-f4a1-48b1-b60e-e210d7425799,457dd9eb-26c3-4071-a6a7-df67a6f6c7a5,coveralls,60,2020-05-25 19:05:33.242 UTC,Guppe Intake,CA
d6629aeb-a135-4615-8ae1-a4de63652434,d4ef6745-72fc-427e-a9ec-b32753e8ee19,surgical_mask,10000,2020-04-29 20:25:57.903 UTC,Guppe Intake,CA
604862a8-7b69-4096-9982-6bb2a678d1bd,c950104f-d112-47f2-80b3-d526eb7aed04,n95,100,2020-04-28 02:24:49.883 UTC,Guppe Intake,CA
27572189-d938-4f15-a789-fb2fc9e498d1,21c8a272-0f25-4099-b91f-eca811fb9f6e,surgical_mask,200,2020-04-21 18:11:40.756 UTC,Guppe Intake,CA
0df618a6-7a41-41d9-89d7-2b06fd43cfcd,c248ebde-536d-4297-992f-1e8170e94374,face_shield,0,2020-04-27 04:19:57.161 UTC,Guppe Intake,CA
0df618a6-7a41-41d9-89d7-2b06fd43cfcd,c248ebde-536d-4297-992f-1e8170e94374,face_shield,100,2020-04-27 04:19:57.161 UTC,Guppe Intake,CA
2f3f91a9-4197-40a0-b2c9-8a9afd987bdb,ee855884-cecf-4100-8643-ff440dc52441,sanitizer,1,2020-05-14 16:03:01.224 UTC,Guppe Intake,CA
2f3f91a9-4197-40a0-b2c9-8a9afd987bdb,ee855884-cecf-4100-8643-ff440dc52441,cloth_mask,150,2020-05-14 16:03:01.224 UTC,Guppe Intake,CA
2f3f91a9-4197-40a0-b2c9-8a9afd987bdb,ee855884-cecf-4100-8643-ff440dc52441,coveralls,15,2020-05-14 16:03:01.224 UTC,Guppe Intake,CA
2cb1deeb-ff8a-4306-9c4d-3404297b7aaf,f0f994ee-dffc-4915-8244-9a7aaa541c2f,surgical_mask,70,2020-04-27 18:55:26.338 UTC,Guppe Intake,CA
f5ed01c3-397a-4056-89df-749dcbcee949,05944918-7e18-470b-a306-9766668403cc,face_shield,500,2020-05-12 19:26:26.678 UTC,Guppe Intake,CA
4b1b5c8a-928f-4f07-a44f-89857eaf4525,c9c18f79-e465-49b9-b857-afa841cc91a7,face_shield,40,2020-05-06 14:56:15.554 UTC,Guppe Intake,CA
daff6930-c54e-4efe-af01-c9c579a197d1,f35d21a9-f5a8-4c1f-98ea-1cc5338aef6c,face_shield,28000,2021-02-22 21:43:36.667 UTC,Guppe Intake,CA
d35c6831-dfcf-4b6e-a864-d3eb39c43bea,25789af1-b660-4f65-8616-f194cc968be3,face_shield,8000,2020-04-13 14:47:00 UTC,Donations Backlog Merged,CA
a006c597-1d40-43c5-b49c-076dfd8ea5d3,2bfca892-2168-487c-a340-054e4f8a91be,face_shield,200,2020-04-16 17:31:00 UTC,Donations Backlog Merged,CA
f967bc3b-2a0f-4d18-a23a-3935ea51002e,ac378785-fce7-4410-9eda-57b88c6d8643,cloth_mask,60,2020-05-07 06:08:37.932 UTC,Guppe Intake,CA
a57a674b-7b18-476e-b10d-feff4248d033,4f95869d-75fa-4418-862a-c7f673523f78,face_shield,30,2020-04-16 23:15:00 UTC,Donations Backlog Merged,CA
92a1931b-aeeb-4d6c-993f-e2c67c552ccc,18ba768e-1753-4c77-8af7-c8eeb80e2a6c,n95,200,2020-05-03 19:53:51.289 UTC,Guppe Intake,CA
c7c6dbd3-8a43-4d26-9264-46e0c61229d2,808b2459-bad8-41fe-9307-005ffd52db09,face_shield,60,2020-04-23 00:50:09.911 UTC,Guppe Intake,CA
eef12635-4a75-4cb8-b32e-5d7459ec82b8,0caebb9b-7ee4-4007-96b1-12548969942f,cloth_mask,50,2020-08-12 18:48:36.141 UTC,Guppe Intake,CA
30591bbf-f30c-47cc-856c-bcd9d7b9aa7a,566eb5dc-ce1b-4812-ad33-2564089e9ae7,n95,50,2020-04-25 20:53:15.772 UTC,Guppe Intake,CA
4d057730-cc1a-46fe-9dff-550a8ac6ce3d,b9f97afe-a3c0-4c2d-9469-c843b3e85dfd,kn95,5000,2021-04-20 01:40:51.246 UTC,Guppe Intake,CA
a9e1cbf7-4b91-4300-be36-ffa8c156153e,0ed3eff1-d2e0-4ed0-99df-4acdb5a6fc59,face_shield,10,2020-04-27 22:23:49.778 UTC,Guppe Intake,CA
6fa65b0d-e6eb-4415-804a-9c50a5b142d0,0ed9b29f-6174-41f2-9c7b-935661409cbc,surgical_mask,50,2020-04-25 17:47:04.679 UTC,Guppe Intake,CA
81b8add2-8bda-4a8f-a0fd-df2ba791b4b7,c8eb49ab-0a21-4908-baac-90eac531fbc6,face_shield,35,2020-04-29 23:06:15.874 UTC,Guppe Intake,CA
9e2d54cc-798d-4dbf-8027-0a436714baa0,a0c63b81-54bf-4f82-b776-8fec60b6e87a,sanitizer,720,2021-02-24 00:36:57.718 UTC,Guppe Intake,CA
08e1cb9e-9c05-49c2-a488-6701515c8b41,a7ae27e4-e765-4c5c-83ac-5202b2f9c61e,n95,0,2020-05-31 00:00:00 UTC,Guppe Intake,CA
e5a54975-d8c1-4c79-8e81-4ffb677133f2,bfc72bd6-57f9-4873-8b36-d6ff644eac9b,kn95,160000,2021-03-04 04:04:03.525 UTC,Guppe Intake,CA
9d07785d-10fc-48bd-9fad-52dde6368dcd,8d3a63fa-99e0-441a-b188-2f76fd8f3b64,cloth_mask,2000,2020-05-05 22:23:33.029 UTC,Guppe Intake,CA
f0057436-6df7-4183-a104-25605d09cc31,f06bf68b-6b33-4b49-8a31-e56d375f6845,face_shield,200,2020-05-13 05:12:33.342 UTC,Guppe Intake,CA
df6cf1c5-5413-42e8-a6c0-1e4df999135a,373783a6-25d7-49da-8f29-de09709b5444,n95,10,2020-04-30 20:27:55.757 UTC,Guppe Intake,CA
5920a4e5-b0fc-4872-ab6e-1cba8ed79a97,331f205c-dea8-47bb-a6f0-1192e40c21fa,surgical_mask,2000,2020-04-21 19:52:59.879 UTC,Guppe Intake,CA
1c3c6342-3292-4501-9b48-9cc3ebde087f,f2b232a9-241d-4de0-a9d8-80379f06313d,n95,50,2020-05-05 18:45:36.799 UTC,Guppe Intake,CA
1c3c6342-3292-4501-9b48-9cc3ebde087f,f2b232a9-241d-4de0-a9d8-80379f06313d,surgical_mask,100,2020-05-05 18:45:36.799 UTC,Guppe Intake,CA
355e37a5-22e1-46a2-8c0d-b19108ef6331,9fdd8e7f-a032-466a-9a90-722a8dbb6b8c,face_shield,2,2020-04-13 12:46:00 UTC,Donations Backlog Merged,CA
63343816-33da-4fcd-a50f-525d161ee777,17644e30-f998-45d5-b3bf-d3291e67fb95,n95,500,2020-05-03 19:50:31.81 UTC,Guppe Intake,CA
762b9ce0-e623-4c14-bf2e-8ddecac084b6,465e7dbe-7da4-4435-88ae-2d369acbde4e,surgical_cap,1364,2021-04-07 19:11:33.241 UTC,Guppe Intake,CA
762b9ce0-e623-4c14-bf2e-8ddecac084b6,465e7dbe-7da4-4435-88ae-2d369acbde4e,disposable_booties,1364,2021-04-07 19:11:33.241 UTC,Guppe Intake,CA
762b9ce0-e623-4c14-bf2e-8ddecac084b6,465e7dbe-7da4-4435-88ae-2d369acbde4e,gown,1364,2021-04-07 19:11:33.241 UTC,Guppe Intake,CA
a9a1cff5-f595-46df-af6f-92c1bbf81c9e,e44e4c8e-f567-482c-bed1-31c2c5bf5c4a,nitrile_gloves,10,2020-05-22 01:05:52.392 UTC,Guppe Intake,CA
a9a1cff5-f595-46df-af6f-92c1bbf81c9e,e44e4c8e-f567-482c-bed1-31c2c5bf5c4a,cloth_mask,80,2020-05-22 01:05:52.392 UTC,Guppe Intake,CA
a9a1cff5-f595-46df-af6f-92c1bbf81c9e,e44e4c8e-f567-482c-bed1-31c2c5bf5c4a,surgical_mask,500,2020-05-22 01:05:52.392 UTC,Guppe Intake,CA
9e3c9910-ef53-45a9-9542-dd45f2c1abfd,373ec451-ced5-40c1-941c-6666de0c1792,surgical_mask,15000,2020-12-30 21:24:32.89 UTC,Guppe Intake,CA
7b4c0048-8201-48a7-8f83-009508db03f5,8f879c4a-2959-4cd7-918b-21fd660a2e1a,kn95,4900,2020-12-02 17:20:45.982 UTC,Guppe Intake,CA
09c1c846-f6fb-4580-bbae-8776a79f22b5,78c46b9d-8784-449a-8a37-870bb945823e,n95,120,2020-04-27 19:01:13.298 UTC,Guppe Intake,CA
76ed3402-e964-43bf-aacf-46ce9b1b6dff,72053679-b095-418d-9956-32d21c0f8f5a,sanitizer,10000,2021-02-25 18:11:16.227 UTC,Guppe Intake,CA
fae641ed-ef98-4c4c-a088-385c29445421,6fff4ff7-ea69-46c9-b142-b9b8166977c4,three_ply_mask,60000,2021-03-22 18:12:50.677 UTC,Guppe Intake,CA
fae641ed-ef98-4c4c-a088-385c29445421,6fff4ff7-ea69-46c9-b142-b9b8166977c4,face_shield,15009,2021-03-22 18:12:50.677 UTC,Guppe Intake,CA
08e1cb9e-9c05-49c2-a488-6701515c8b41,279a7ba2-09bd-4b5c-92ac-4d7106e0a380,n95,0,2020-05-31 00:00:00 UTC,Guppe Intake,CA
06efd4e4-fcc4-43ea-887f-cf1ae45e7c79,632bb045-79ca-4d31-9132-0f65d89f38f0,sanitizer,600,2020-06-09 18:41:15.613 UTC,Guppe Intake,CA
e60bd8bc-f421-43d1-81c1-c7eabb089333,7efbf2aa-1ccf-4c6e-9412-4e1dbddb1afe,safety_goggles,10000,2021-01-22 04:21:02.196 UTC,Guppe Intake,CA
e60bd8bc-f421-43d1-81c1-c7eabb089333,7efbf2aa-1ccf-4c6e-9412-4e1dbddb1afe,papr_shield,1000,2021-01-22 04:21:02.196 UTC,Guppe Intake,CA
e60bd8bc-f421-43d1-81c1-c7eabb089333,7efbf2aa-1ccf-4c6e-9412-4e1dbddb1afe,n95,1000,2021-01-22 04:21:02.196 UTC,Guppe Intake,CA
e60bd8bc-f421-43d1-81c1-c7eabb089333,7efbf2aa-1ccf-4c6e-9412-4e1dbddb1afe,clear_mask,100,2021-01-22 04:21:02.196 UTC,Guppe Intake,CA
e60bd8bc-f421-43d1-81c1-c7eabb089333,7efbf2aa-1ccf-4c6e-9412-4e1dbddb1afe,cloth_mask,10000,2021-01-22 04:21:02.196 UTC,Guppe Intake,CA
e60bd8bc-f421-43d1-81c1-c7eabb089333,7efbf2aa-1ccf-4c6e-9412-4e1dbddb1afe,three_ply_mask,100,2021-01-22 04:21:02.196 UTC,Guppe Intake,CA
e60bd8bc-f421-43d1-81c1-c7eabb089333,7efbf2aa-1ccf-4c6e-9412-4e1dbddb1afe,surgical_mask,100,2021-01-22 04:21:02.196 UTC,Guppe Intake,CA
81343da4-cfc8-4c88-a985-53348b1e1973,9e955bcc-83fc-4612-8bf5-3e8dd033bbb1,cloth_mask,24,2020-07-06 07:58:21.363 UTC,Guppe Intake,CA
1ef76460-1145-494b-bae7-807bacea9512,7cb9cf18-f11b-4091-90c3-ebedca1acbc5,face_shield,900,2020-05-12 02:49:59.106 UTC,Guppe Intake,CA
